,Participant,Group,window,report,MW,MSD
226,18730,A,10,probe,u,1.140624496031745
227,18730,A,10,probe,f,0.5617830040549132
228,18730,A,15,probe,u,1.1984493793235778
229,18730,A,15,probe,a,1.2087728333938104
230,18730,A,15,probe,f,0.6307519699957979
231,18730,A,15,probe,u,0.6487135586136962
232,18730,A,15,probe,u,1.009804967140833
233,18730,A,15,probe,f,0.7496956756211173
234,18730,A,20,probe,u,1.101234114593278
235,18730,A,20,probe,a,1.1377826483120703
236,18730,A,20,probe,f,0.7550786361336755
237,18730,A,20,probe,u,0.8639403346015713
238,18730,A,20,probe,u,0.8941838161661293
239,18730,A,20,probe,f,0.9192771423784035
240,18730,A,25,probe,u,0.9861526051340322
241,18730,A,25,probe,a,1.0395137770952203
242,18730,A,25,probe,f,0.8940054163663469
243,18730,A,25,probe,u,0.9418492691552403
244,18730,A,25,probe,u,0.8980497669248085
245,18730,A,25,probe,f,0.9774335542973344
246,18730,A,30,probe,u,1.0015183094060025
247,18730,A,30,probe,a,0.9344387946629634
248,18730,A,30,probe,f,0.9382404323088053
249,18730,A,30,probe,u,0.9465561923509913
250,18730,A,30,probe,u,0.9978460520932169
251,18730,A,30,probe,f,0.9697222370724127
252,22173,B,5,probe,f,1.491480562094609
253,22173,B,5,probe,a,1.6028483281547066
254,22173,B,5,probe,a,1.385727143772563
255,22173,B,5,probe,u,1.206846511525211
256,22173,B,5,probe,u,1.1594686033508654
257,22173,B,5,probe,f,1.5462946723162352
258,22173,B,10,probe,f,1.3617388444163243
259,22173,B,10,probe,a,1.576751232870233
260,22173,B,10,probe,a,1.233726201754985
261,22173,B,10,probe,u,1.0713513651093516
262,22173,B,10,probe,u,1.0269142224940573
263,22173,B,10,probe,f,1.4370150626191758
264,22173,B,15,probe,f,1.2276863944117697
265,22173,B,15,probe,a,1.4768273228409667
266,22173,B,15,probe,a,1.0961959184791636
267,22173,B,15,probe,u,0.9424264778997731
268,22173,B,15,probe,u,0.8931053873998646
269,22173,B,15,probe,f,1.3171161954042994
270,22173,B,20,probe,f,1.1029170513137054
271,22173,B,20,probe,a,1.33229488372248
