,Participant,Group,window,report,MW,MSD
531,18730,A,25,self,f,0.14624082534244237
532,18730,A,25,self,a,0.17148521131772576
533,18730,A,25,self,f,0.1279403512221593
534,18730,A,25,self,a,0.21218814788910328
535,18730,A,25,self,f,0.16900378166204585
536,18730,A,25,self,a,0.19473403506402817
537,18730,A,25,self,f,0.16179042174094876
538,18730,A,25,self,a,0.2113520281567538
539,18730,A,25,self,f,0.18865001612981083
540,18730,A,30,self,a,0.20970850342873198
541,18730,A,30,self,f,0.12981729405588877
542,18730,A,30,self,a,0.15197463948175952
543,18730,A,30,self,f,0.19849868422473826
544,18730,A,30,self,a,0.1855580869444961
545,18730,A,30,self,f,0.14289989644247686
546,18730,A,30,self,a,0.19100575953236693
547,18730,A,30,self,f,0.14948105825202473
548,18730,A,30,self,a,0.15502883920945956
549,18730,A,30,self,f,0.17136360430216124
550,18730,A,30,self,a,0.1705463966551329
551,18730,A,30,self,f,0.27632106482437613
552,18730,A,30,self,a,0.23634357156167346
553,18730,A,30,self,f,0.4651276722240939
554,18730,A,30,self,a,0.5188971699974066
555,18730,A,30,self,f,0.1368045313146688
556,18730,A,30,self,a,0.16637799532313177
557,18730,A,30,self,f,0.13661929622875843
558,18730,A,30,self,a,0.20748577901021673
559,18730,A,30,self,f,0.1787891531970629
560,18730,A,30,self,a,0.19347388125452802
561,18730,A,30,self,f,0.17227439985275392
562,18730,A,30,self,a,0.21296276533508143
563,18730,A,30,self,f,0.18152990386757592
564,22173,B,5,self,a,0.028017868129392276
565,22173,B,5,self,f,0.1311352662682447
566,22173,B,5,self,a,0.11750673482695544
567,22173,B,5,self,f,0.16424412363726118
568,22173,B,5,self,a,0.1245746061230014
569,22173,B,5,self,f,0.11184325659533656
570,22173,B,10,self,a,0.027838542016499778
571,22173,B,10,self,f,0.0811094213126183
572,22173,B,10,self,a,0.12809939901896025
573,22173,B,10,self,f,0.10723398049393516
574,22173,B,10,self,a,0.0864196710994653
575,22173,B,10,self,f,0.08757499875241144
576,22173,B,15,self,a,0.023830714887495382
577,22173,B,15,self,f,0.06388179040632104
578,22173,B,15,self,a,0.12011396714763237
579,22173,B,15,self,f,0.08856435894785214
580,22173,B,15,self,a,0.08734896897758056
581,22173,B,15,self,f,0.150935526008291
582,22173,B,20,self,a,0.023953404391618166
583,22173,B,20,self,f,0.05240378633825029
584,22173,B,20,self,a,0.12477433233155366
585,22173,B,20,self,f,0.11998884825453046
586,22173,B,20,self,a,0.10352264323614385
587,22173,B,20,self,f,0.15358915012556737
588,22173,B,25,self,a,0.023834110298825463
