,Participant,Group,window,report,MW,MSD
249,86901,B,30,probe,u,0.9259191117731844
250,86901,B,30,probe,a,0.9638502996288774
251,87869,B,30,probe,u,0.9593825596014608
252,87869,B,30,probe,f,0.9479362091605558
253,87869,B,30,probe,a,0.9490903372918598
254,87869,B,30,probe,f,0.947448602023643
255,87869,B,30,probe,f,0.9225456591534118
256,87869,B,30,probe,a,0.997037370870119
257,91119,A,30,probe,f,0.9238171084722455
258,91119,A,30,probe,a,1.0222502193564753
259,91119,A,30,probe,f,0.9446973398326015
260,91119,A,30,probe,u,0.939662172882237
261,91119,A,30,probe,a,0.9581564959030298
262,91119,A,30,probe,u,1.0078378049690715
263,92839,A,30,probe,u,0.9657910348055412
264,92839,A,30,probe,u,0.9883885130807641
265,92839,A,30,probe,u,0.9261398181964711
266,92839,A,30,probe,a,0.9542465652351042
267,92839,A,30,probe,a,0.948197581518644
268,92839,A,30,probe,a,0.9302459623545091
269,93892,B,30,probe,u,0.9600426271595744
270,93892,B,30,probe,a,0.9552169416297005
271,93892,B,30,probe,f,0.925044787970301
272,93892,B,30,probe,u,0.9442625125669988
273,93892,B,30,probe,f,0.9534424109376125
274,93892,B,30,probe,u,0.9322435264147922
275,95112,A,30,probe,f,0.9511314391999788
276,95112,A,30,probe,a,0.9426493690774607
277,95112,A,30,probe,a,0.9526461299933521
278,95112,A,30,probe,a,0.9557007804997005
279,95112,A,30,probe,f,0.9483728750372978
280,95112,A,30,probe,u,0.9353788823757089
281,97645,B,30,probe,a,0.9469735115431738
282,97645,B,30,probe,u,0.9449072804641218
283,97645,B,30,probe,a,0.9287157996230944
284,97645,B,30,probe,a,0.9962169158488632
285,97645,B,30,probe,f,0.9667562980019998
286,97645,B,30,probe,u,0.9388064096449418
