,Participant,Group,window,report,MW,MSD
217,11003,B,10,self,f,0.01969315733316353
218,11003,B,10,self,a,0.012667535457741196
219,11003,B,10,self,f,0.33731875078732093
220,11003,B,10,self,a,0.3280913694772883
221,11003,B,10,self,f,0.1354107593059114
222,11003,B,10,self,a,0.36836344512351726
223,11003,B,10,self,f,0.022459959241156107
224,11003,B,10,self,a,0.023045344104411666
225,11003,B,10,self,f,0.0365293846169718
226,11003,B,10,self,a,0.030425343857638235
227,11003,B,10,self,f,0.016776950499002286
228,11003,B,10,self,a,0.01915109178451309
229,11003,B,10,self,f,0.09185712077885928
230,11003,B,10,self,a,0.016497094520795123
231,11003,B,10,self,f,0.09951552391787123
232,11003,B,10,self,a,0.016632723095347482
233,11003,B,10,self,f,0.09683867934069422
234,11003,B,10,self,a,0.027638191933768805
235,11003,B,10,self,f,0.047065571258931155
236,11003,B,10,self,a,0.07946297420719865
237,11003,B,10,self,f,0.01712308532506854
238,11003,B,10,self,a,0.020089167591099393
239,11003,B,10,self,f,0.031319656487242976
240,11003,B,10,self,a,0.0440298073775477
241,11003,B,10,self,f,0.02284524532635991
242,11003,B,10,self,a,0.02124123892955032
243,11003,B,10,self,f,0.023222238045429982
244,11003,B,10,self,a,0.02819682895480432
245,11003,B,10,self,f,0.03610927741545686
246,11003,B,10,self,a,0.02361506371347807
247,11003,B,10,self,f,0.04195340825042935
248,11003,B,10,self,a,0.036524517155654544
249,11003,B,10,self,f,0.11142994383925535
250,11003,B,10,self,a,0.11059498104101799
251,11003,B,10,self,f,0.05818834129432927
252,11003,B,10,self,a,0.11562005773612404
253,11003,B,10,self,f,0.03718599029489108
254,11003,B,10,self,a,0.0260229811045199
255,11003,B,10,self,f,0.05488478716811686
256,11003,B,10,self,a,0.035047811935444984
257,11003,B,10,self,f,0.022165651782832745
258,11003,B,10,self,a,0.025548182555969138
259,11003,B,10,self,f,0.011786786971570248
260,11003,B,10,self,a,0.012243533360988754
261,11003,B,10,self,f,0.03499040686108799
262,11003,B,10,self,a,0.011816286673640642
263,11003,B,10,self,f,0.02603886656493427
264,11003,B,10,self,a,0.011246074503133642
265,11003,B,10,self,f,0.010541622703917269
266,11003,B,10,self,a,0.011402104772548233
267,11003,B,10,self,f,0.0
268,11003,B,10,self,a,0.011468962413492208
269,11003,B,10,self,f,0.0
270,11003,B,10,self,a,0.011495008579263043
271,11003,B,10,self,f,0.0
272,11003,B,15,self,a,0.01638903590160616
273,11003,B,15,self,f,0.019305704932335008
274,11003,B,15,self,a,0.05009828708309108
275,11003,B,15,self,f,0.23491576923666388
276,11003,B,15,self,a,0.15856700926592426
277,11003,B,15,self,f,0.13500156468881916
278,11003,B,15,self,a,0.20607033404238775
279,11003,B,15,self,f,0.01883465707763384
280,11003,B,15,self,a,0.0175953329384247
281,11003,B,15,self,f,0.050599160733795494
282,11003,B,15,self,a,0.01668055618424826
283,11003,B,15,self,f,0.06262780083654121
284,11003,B,15,self,a,0.0600658126483337
285,11003,B,15,self,f,0.021023179544796256
286,11003,B,15,self,a,0.054476892304619245
287,11003,B,15,self,f,0.015718414094795394
288,11003,B,15,self,a,0.019237365507750168
289,11003,B,15,self,f,0.03950162185896933
290,11003,B,15,self,a,0.04253583484759942
291,11003,B,15,self,f,0.019503561129413892
292,11003,B,15,self,a,0.04394417052850499
293,11003,B,15,self,f,0.019966728352103346
294,11003,B,15,self,a,0.04790539072940167
295,11003,B,15,self,f,0.019962889083136388
296,11003,B,15,self,a,0.03419097058024395
297,11003,B,15,self,f,0.020196315436001446
298,11003,B,15,self,a,0.019535007607420486
299,11003,B,15,self,f,0.023607685932847945
300,11003,B,15,self,a,0.0191071767533975
301,11003,B,15,self,f,0.02138424462493864
302,11003,B,15,self,a,0.02206408406657708
303,11003,B,15,self,f,0.025624546363044023
304,11003,B,15,self,a,0.026483414391983647
305,11003,B,15,self,f,0.017383757281736693
306,11003,B,15,self,a,0.03068227343529221
307,11003,B,15,self,f,0.0168251965644209
308,11003,B,15,self,a,0.02923344763563005
309,11003,B,15,self,f,0.026252129695853846
310,11003,B,15,self,a,0.0180250859149576
311,11003,B,15,self,f,0.05191127020105497
312,11003,B,15,self,a,0.018164765729608644
313,11003,B,15,self,f,0.06137356815708584
314,11003,B,15,self,a,0.023129897537005756
315,11003,B,15,self,f,0.05011000900535322
316,11003,B,15,self,a,0.05136091245318833
317,11003,B,15,self,f,0.03275344810383938
318,11003,B,15,self,a,0.025609284612444994
319,11003,B,15,self,f,0.020176549698061458
320,11003,B,15,self,a,0.021181880383754244
321,11003,B,15,self,f,0.18928888272714092
322,11003,B,15,self,a,0.056335809706849586
323,11003,B,15,self,f,0.21002672500835423
324,11003,B,15,self,a,0.2159176792378648
325,11003,B,15,self,f,0.020746877147320174
326,11003,B,15,self,a,0.06478184566861125
327,11003,B,15,self,f,0.027244996679482714
328,11003,B,15,self,a,0.02499142265518865
329,11003,B,15,self,f,0.0796535671240218
330,11003,B,15,self,a,0.02869704978289752
331,11003,B,15,self,f,0.12007597981638556
332,11003,B,15,self,a,0.11882964125569097
333,11003,B,15,self,f,0.044709310544044235
334,11003,B,15,self,a,0.09522373016757142
335,11003,B,15,self,f,0.019482446798676317
336,11003,B,15,self,a,0.07315832851744601
337,11003,B,15,self,f,0.024296847548726824
338,11003,B,15,self,a,0.04640147175420755
339,11003,B,15,self,f,0.036257867892470125
340,11003,B,15,self,a,0.028630322897857132
341,11003,B,15,self,f,0.027429092739627403
342,11003,B,15,self,a,0.029125288452084522
343,11003,B,15,self,f,0.017932084265689673
344,11003,B,15,self,a,0.023056557170653705
345,11003,B,15,self,f,0.023118403732419503
346,11003,B,15,self,a,0.024711175990611695
347,11003,B,15,self,f,0.027588978130206023
348,11003,B,15,self,a,0.021354020314723086
349,11003,B,15,self,f,0.08469221373043606
350,11003,B,15,self,a,0.021176731031075917
351,11003,B,15,self,f,0.0772017271461578
352,11003,B,15,self,a,0.06309495643950512
353,11003,B,15,self,f,0.01737706148135816
354,11003,B,15,self,a,0.012559076763861027
355,11003,B,15,self,f,0.34468962273748305
356,11003,B,15,self,a,0.22707015035533815
357,11003,B,15,self,f,0.09843084354481484
358,11003,B,15,self,a,0.3532237373540085
359,11003,B,15,self,f,0.028633982093370237
360,11003,B,15,self,a,0.08667445040068963
361,11003,B,15,self,f,0.03290013264634924
362,11003,B,15,self,a,0.031166209532810303
363,11003,B,15,self,f,0.028090327719341782
364,11003,B,15,self,a,0.022333178403898358
365,11003,B,15,self,f,0.07515190851511072
366,11003,B,15,self,a,0.02020264105295907
367,11003,B,15,self,f,0.07132025219713473
368,11003,B,15,self,a,0.019868745820525294
369,11003,B,15,self,f,0.06988972759801605
370,11003,B,15,self,a,0.024663752192972326
371,11003,B,15,self,f,0.037834204403632665
372,11003,B,15,self,a,0.05773575136880956
373,11003,B,15,self,f,0.016124851102266167
374,11003,B,15,self,a,0.0189007289800882
375,11003,B,15,self,f,0.04049523110456002
376,11003,B,15,self,a,0.04050549017936178
377,11003,B,15,self,f,0.01997226205603984
378,11003,B,15,self,a,0.022265756586479984
379,11003,B,15,self,f,0.02936455903836456
380,11003,B,15,self,a,0.0235014745854281
381,11003,B,15,self,f,0.037648311909634156
382,11003,B,15,self,a,0.024700200462538662
383,11003,B,15,self,f,0.06941235433066248
384,11003,B,15,self,a,0.03072166660060574
385,11003,B,15,self,f,0.11904522318367708
386,11003,B,15,self,a,0.09344963588896041
387,11003,B,15,self,f,0.04407210877371972
388,11003,B,15,self,a,0.10402878718299949
389,11003,B,15,self,f,0.031063741279037244
390,11003,B,15,self,a,0.021561601361386667
391,11003,B,15,self,f,0.04604117861607033
392,11003,B,15,self,a,0.0325278468919371
393,11003,B,15,self,f,0.023478421896017482
394,11003,B,15,self,a,0.022548626362907873
395,11003,B,15,self,f,0.024623002147603393
396,11003,B,15,self,a,0.016497946108141953
397,11003,B,15,self,f,0.02332693790739199
398,11003,B,15,self,a,0.012784195037684628
399,11003,B,15,self,f,0.017359244376622847
400,11003,B,15,self,a,0.011858548769163188
401,11003,B,15,self,f,0.007027748469278179
402,11003,B,15,self,a,0.011964276846745362
403,11003,B,15,self,f,0.0
404,11003,B,15,self,a,0.01195753015521763
405,11003,B,15,self,f,0.0
406,11003,B,15,self,a,0.011968034326004408
407,11003,B,15,self,f,0.0
408,11003,B,20,self,a,0.012291776926204619
409,11003,B,20,self,f,0.032148875555961964
410,11003,B,20,self,a,0.04590092343340544
411,11003,B,20,self,f,0.21361676299273247
412,11003,B,20,self,a,0.12253488974406894
413,11003,B,20,self,f,0.10562102616021743
414,11003,B,20,self,a,0.21982123340595397
415,11003,B,20,self,f,0.01860552500742544
416,11003,B,20,self,a,0.017712885565840275
417,11003,B,20,self,f,0.05244825642982286
418,11003,B,20,self,a,0.01716227373099473
419,11003,B,20,self,f,0.053798759276904536
420,11003,B,20,self,a,0.04908615345679546
421,11003,B,20,self,f,0.01996357761757428
422,11003,B,20,self,a,0.05280646069005028
423,11003,B,20,self,f,0.01782863294566982
424,11003,B,20,self,a,0.017600987223423577
425,11003,B,20,self,f,0.03348974116942751
426,11003,B,20,self,a,0.03612404054190574
427,11003,B,20,self,f,0.02026262127012377
428,11003,B,20,self,a,0.03712263631985798
429,11003,B,20,self,f,0.02076449788087358
430,11003,B,20,self,a,0.04115739223940627
431,11003,B,20,self,f,0.01833593707059936
432,11003,B,20,self,a,0.04051781761225893
433,11003,B,20,self,f,0.023723221507850997
434,11003,B,20,self,a,0.027430347740180328
435,11003,B,20,self,f,0.021135755002640342
436,11003,B,20,self,a,0.020245929844842615
437,11003,B,20,self,f,0.0252163645329034
438,11003,B,20,self,a,0.022583561183739564
439,11003,B,20,self,f,0.02291941855045744
440,11003,B,20,self,a,0.023291681457428094
441,11003,B,20,self,f,0.018946252666408776
442,11003,B,20,self,a,0.029192836725218076
443,11003,B,20,self,f,0.02229666907282896
444,11003,B,20,self,a,0.02815414487939729
445,11003,B,20,self,f,0.03771458069906272
446,11003,B,20,self,a,0.02387149550663629
447,11003,B,20,self,f,0.053718937886563796
448,11003,B,20,self,a,0.02108738716462107
449,11003,B,20,self,f,0.052132113419266886
450,11003,B,20,self,a,0.02091755027269192
451,11003,B,20,self,f,0.04917726857459011
452,11003,B,20,self,a,0.04330805127889686
453,11003,B,20,self,f,0.028769657091327984
454,11003,B,20,self,a,0.024938967421486918
455,11003,B,20,self,f,0.059670990059657335
456,11003,B,20,self,a,0.020219047766930363
457,11003,B,20,self,f,0.19964678402226163
458,11003,B,20,self,a,0.04814322765428495
