,Participant,Group,window,report,MW,MSD
605,36745,B,15,probe,u,0.01614848669783368
606,36745,B,15,probe,f,0.09923212304202225
607,36745,B,20,probe,a,0.014035175782721858
608,36745,B,20,probe,u,0.039255415651401296
609,36745,B,20,probe,f,0.05245316827338289
610,36745,B,20,probe,u,0.01499660263133212
611,36745,B,20,probe,f,0.09361758887043736
612,36745,B,25,probe,a,0.017876071060590873
613,36745,B,25,probe,u,0.03547674613427851
614,36745,B,25,probe,f,0.04674738091096422
615,36745,B,25,probe,u,0.016189898481819474
616,36745,B,25,probe,f,0.08705123735485262
617,36745,B,30,probe,a,0.018129340030626374
618,36745,B,30,probe,u,0.034572531105665556
619,36745,B,30,probe,f,0.045991000744288316
620,36745,B,30,probe,u,0.016196060379072817
621,36745,B,30,probe,f,0.08052327906043588
622,39345,B,5,probe,a,0.04815842987214175
623,39345,B,5,probe,a,0.04284645685903951
624,39345,B,5,probe,f,0.037296205501202266
625,39345,B,5,probe,f,0.07820914046957796
626,39345,B,5,probe,a,0.06989722553887773
627,39345,B,5,probe,a,0.03865217548718811
628,39345,B,10,probe,a,0.04102542219869134
629,39345,B,10,probe,a,0.05454333173953798
630,39345,B,10,probe,f,0.03179939891367779
631,39345,B,10,probe,f,0.06968529567351724
632,39345,B,10,probe,a,0.07075695398923235
633,39345,B,10,probe,a,0.028454768584130263
634,39345,B,15,probe,a,0.036681332068151315
635,39345,B,15,probe,a,0.05353342809660184
636,39345,B,15,probe,f,0.03110948363000577
637,39345,B,15,probe,f,0.06483141737078635
638,39345,B,15,probe,a,0.06287824669796599
639,39345,B,15,probe,a,0.05286219270844107
640,39345,B,20,probe,a,0.035812865909378926
641,39345,B,20,probe,a,0.048261117681294666
642,39345,B,20,probe,f,0.03193271279303563
643,39345,B,20,probe,f,0.05609057390482639
644,39345,B,20,probe,a,0.05489999353214287
645,39345,B,20,probe,a,0.05900763339926191
646,39345,B,25,probe,a,0.03776660759298874
647,39345,B,25,probe,a,0.042246818973943535
648,39345,B,25,probe,f,0.03717340704038034
649,39345,B,25,probe,f,0.050015461584040535
650,39345,B,25,probe,a,0.050440790739094694
651,39345,B,25,probe,a,0.05875156570672683
652,39345,B,30,probe,a,0.04233735866603105
653,39345,B,30,probe,a,0.04683770165361415
654,39345,B,30,probe,f,0.03899962653760092
655,39345,B,30,probe,f,0.04616701129076859
656,39345,B,30,probe,a,0.0476109728067212
657,39345,B,30,probe,a,0.054267887062176334
658,39536,B,5,probe,f,0.01564363687884413
659,39536,B,5,probe,a,0.008921292429151826
660,39536,B,5,probe,f,0.014072855378246313
661,39536,B,5,probe,f,0.008362435338586681
662,39536,B,5,probe,a,0.02278369610076812
663,39536,B,5,probe,u,0.010908292264311246
664,39536,B,10,probe,f,0.020093686895467
665,39536,B,10,probe,a,0.009944532988214405
666,39536,B,10,probe,f,0.01767176796003523
667,39536,B,10,probe,f,0.01607894884543179
668,39536,B,10,probe,a,0.02410339190174762
669,39536,B,10,probe,u,0.012004151366447264
670,39536,B,15,probe,f,0.021584849551441524
671,39536,B,15,probe,a,0.011464243544709584
672,39536,B,15,probe,f,0.016601042555621306
673,39536,B,15,probe,f,0.017417287954075045
674,39536,B,15,probe,a,0.02325098344837805
675,39536,B,15,probe,u,0.017030404298669363
676,39536,B,20,probe,f,0.020212037606225672
677,39536,B,20,probe,a,0.01301091992053454
678,39536,B,20,probe,f,0.015054506188935411
679,39536,B,20,probe,f,0.015841768411498636
680,39536,B,20,probe,a,0.020792734058310516
681,39536,B,20,probe,u,0.015068611968397679
682,39536,B,25,probe,f,0.018528047346090273
683,39536,B,25,probe,a,0.012779454599856644
684,39536,B,25,probe,f,0.013905830370493893
685,39536,B,25,probe,f,0.016953951510453712
686,39536,B,25,probe,a,0.01928641020621914
687,39536,B,25,probe,u,0.014212728995420709
688,39536,B,30,probe,f,0.019453967973786377
689,39536,B,30,probe,a,0.014832843738174797
690,39536,B,30,probe,f,0.014480543238319125
691,39536,B,30,probe,f,0.01650873218110895
692,39536,B,30,probe,a,0.020156891296541617
693,39536,B,30,probe,u,0.015091575135016097
694,43300,A,5,probe,a,0.07120840306073138
695,43300,A,5,probe,u,0.05396377211035515
696,43300,A,5,probe,a,0.06499917105867728
697,43300,A,5,probe,f,0.04129011472085833
698,43300,A,5,probe,f,0.2684991322006367
699,43300,A,5,probe,a,0.01703108391457905
700,43300,A,10,probe,a,0.05159319712113053
701,43300,A,10,probe,u,0.06707590718493123
702,43300,A,10,probe,a,0.06392297220933088
703,43300,A,10,probe,f,0.04734272195503271
704,43300,A,10,probe,f,0.15045076973544044
705,43300,A,10,probe,a,0.016141679779200172
706,43300,A,15,probe,a,0.04309115391936812
707,43300,A,15,probe,u,0.061200234973098254
708,43300,A,15,probe,a,0.06487898922681655
709,43300,A,15,probe,f,0.04460491631877731
710,43300,A,15,probe,f,0.11189107832864507
711,43300,A,15,probe,a,0.054678916336619525
712,43300,A,20,probe,a,0.11010263024567299
713,43300,A,20,probe,u,0.06222974566723098
714,43300,A,20,probe,a,0.06531082747695241
715,43300,A,20,probe,f,0.049076616921026196
716,43300,A,20,probe,f,0.09170150811923164
717,43300,A,20,probe,a,0.051332679205600834
718,43300,A,25,probe,a,0.09827152907245958
719,43300,A,25,probe,u,0.05628427320196169
720,43300,A,25,probe,a,0.07718017150193641
721,43300,A,25,probe,f,0.10002864293153124
722,43300,A,25,probe,f,0.08376789284530171
723,43300,A,25,probe,a,0.049745557289683995
724,43300,A,30,probe,a,0.08824690010560665
725,43300,A,30,probe,u,0.09282000449195356
726,43300,A,30,probe,a,0.09661992951047035
727,43300,A,30,probe,f,0.1699358442338455
728,43300,A,30,probe,f,0.07536013703652293
729,43300,A,30,probe,a,0.04478848957140389
730,44055,B,5,probe,f,0.058895091794707
731,44055,B,5,probe,f,0.3592670040635955
732,44055,B,5,probe,a,0.031018163586672087
733,44055,B,10,probe,f,0.0787191824700776
734,44055,B,10,probe,u,0.25773336827054566
735,44055,B,10,probe,f,0.2240749710088808
736,44055,B,10,probe,a,0.035196896839750226
737,44055,B,15,probe,f,0.06953043838949761
738,44055,B,15,probe,u,0.1961923963835381
739,44055,B,15,probe,f,0.1689029367731134
740,44055,B,15,probe,a,0.06407614502306425
741,44055,B,20,probe,f,0.06462719171194625
742,44055,B,20,probe,u,0.15569552521288224
743,44055,B,20,probe,f,0.13351492085362365
744,44055,B,20,probe,a,0.1129463877967392
745,44055,B,25,probe,f,0.0626611445109174
746,44055,B,25,probe,u,0.14408090287168762
747,44055,B,25,probe,f,0.11311905515352576
748,44055,B,25,probe,a,0.21725453836596442
749,44055,B,30,probe,f,0.060313084565106506
750,44055,B,30,probe,u,0.21023057306653276
751,44055,B,30,probe,f,0.09625993728577938
752,44055,B,30,probe,a,0.2144843092221757
753,49612,A,5,probe,a,0.013688808369617078
754,49612,A,5,probe,u,0.007328339448557006
755,49612,A,5,probe,f,0.010157949999822415
756,49612,A,5,probe,f,0.01214606263092061
757,49612,A,5,probe,a,0.0706433329784203
758,49612,A,10,probe,a,0.014410811603423772
759,49612,A,10,probe,u,0.0071082171203919065
760,49612,A,10,probe,f,0.016212371703688857
761,49612,A,10,probe,f,0.016101139968309922
762,49612,A,10,probe,a,0.009807154243728218
763,49612,A,10,probe,a,0.07611075634708253
764,49612,A,15,probe,a,0.013513428025547983
765,49612,A,15,probe,u,0.009600539847904672
766,49612,A,15,probe,f,0.016342207039484018
767,49612,A,15,probe,f,0.01891750704743876
768,49612,A,15,probe,a,0.010639724425766123
769,49612,A,15,probe,a,0.09659230987874774
770,49612,A,20,probe,a,0.0139668773770968
771,49612,A,20,probe,u,0.009800310495906496
772,49612,A,20,probe,f,0.01574043341235852
773,49612,A,20,probe,f,0.019965576923309126
774,49612,A,20,probe,a,0.011538839130380146
775,49612,A,20,probe,a,0.13843538522858861
776,49612,A,25,probe,a,0.014210842435893193
777,49612,A,25,probe,u,0.00991884973887969
778,49612,A,25,probe,f,0.014896105739707047
779,49612,A,25,probe,f,0.018774525952720417
780,49612,A,25,probe,a,0.011511794282597299
781,49612,A,25,probe,a,0.11318789315571899
782,49612,A,30,probe,a,0.014381722055610625
783,49612,A,30,probe,u,0.01068829421980854
784,49612,A,30,probe,f,0.014620886492362477
785,49612,A,30,probe,f,0.017914083369345014
786,49612,A,30,probe,a,0.012106384425537896
787,49612,A,30,probe,a,0.09621957019576588
788,50121,A,5,probe,f,0.023821810881427166
789,50121,A,5,probe,a,0.013853113065044536
790,50121,A,5,probe,a,0.01843831573228966
791,50121,A,10,probe,f,0.02308599287708775
792,50121,A,10,probe,a,0.018345208675078977
793,50121,A,10,probe,a,0.02283778913523332
794,50121,A,15,probe,f,0.026737692309249404
795,50121,A,15,probe,a,0.016582516078498036
796,50121,A,15,probe,a,0.025598877452708255
797,50121,A,15,probe,u,0.31468676382249505
798,50121,A,20,probe,f,0.027030093319304303
799,50121,A,20,probe,a,0.016185962026910625
800,50121,A,20,probe,a,0.02989722403280204
801,50121,A,20,probe,u,0.2699461235785872
802,50121,A,25,probe,f,0.027224268028619766
803,50121,A,25,probe,a,0.016512184390328612
804,50121,A,25,probe,a,0.027145949281511293
805,50121,A,25,probe,u,0.22926525368008804
806,50121,A,30,probe,f,0.026153520026021056
807,50121,A,30,probe,a,0.016360247830988214
808,50121,A,30,probe,a,0.024931787954859775
809,50121,A,30,probe,u,0.19994078327793058
810,51772,A,5,probe,f,0.023575186951910625
811,51772,A,5,probe,a,0.06457790919938124
812,51772,A,5,probe,f,0.06963791500925469
813,51772,A,5,probe,f,0.02859853601741287
814,51772,A,10,probe,f,0.0243015368544193
815,51772,A,10,probe,a,0.11245896664021242
816,51772,A,10,probe,a,0.2003591066616774
817,51772,A,10,probe,f,0.0753533945247655
818,51772,A,10,probe,f,0.05419508494158058
819,51772,A,15,probe,f,0.025004999402546576
820,51772,A,15,probe,a,0.10287247971408886
821,51772,A,15,probe,a,0.22779265650152278
822,51772,A,15,probe,f,0.07013542722878932
823,51772,A,15,probe,f,0.36981909845137423
824,51772,A,20,probe,f,0.025368820298891127
825,51772,A,20,probe,a,0.11054078620129469
826,51772,A,20,probe,a,0.20293365681293477
827,51772,A,20,probe,f,0.06120603304958658
828,51772,A,20,probe,f,0.4751895588213937
829,51772,A,25,probe,f,0.025471803264217576
830,51772,A,25,probe,a,0.11132148383612624
831,51772,A,25,probe,a,0.1750638517908134
832,51772,A,25,probe,f,0.05553527323810692
833,51772,A,25,probe,f,0.5061055568091865
834,51772,A,30,probe,f,0.025293682537475624
835,51772,A,30,probe,a,0.1045044900886857
836,51772,A,30,probe,a,0.15899761451035574
837,51772,A,30,probe,f,0.05467817854729449
838,51772,A,30,probe,f,0.5212003790081312
839,53452,B,5,probe,f,0.02783606268580104
840,53452,B,5,probe,u,0.029204072589540383
841,53452,B,5,probe,u,0.05477286626375262
842,53452,B,5,probe,a,0.08037588100277908
843,53452,B,5,probe,u,0.57901739481903
844,53452,B,5,probe,a,0.01765258352384925
845,53452,B,10,probe,f,0.035026130780768494
846,53452,B,10,probe,u,0.022367630207676625
847,53452,B,10,probe,u,0.04165077575157761
848,53452,B,10,probe,a,0.06390853950224658
849,53452,B,10,probe,u,0.46175623364252366
850,53452,B,10,probe,a,0.017488234956495347
851,53452,B,15,probe,f,0.03906274193191649
852,53452,B,15,probe,u,0.022251692284674413
853,53452,B,15,probe,u,0.21462132986316512
854,53452,B,15,probe,a,0.054230502618988694
855,53452,B,15,probe,u,0.47232070824996364
856,53452,B,15,probe,a,0.01949863028298609
857,53452,B,20,probe,f,0.03735732761100866
858,53452,B,20,probe,u,0.025234807230768177
859,53452,B,20,probe,u,0.17041316580595064
860,53452,B,20,probe,a,0.045658130838859445
861,53452,B,20,probe,u,0.37829633220929115
862,53452,B,20,probe,a,0.03943169836938048
863,53452,B,25,probe,f,0.03530018020178391
864,53452,B,25,probe,u,0.031434435866323836
865,53452,B,25,probe,u,0.1567926060797357
866,53452,B,25,probe,a,0.04142206410568355
867,53452,B,25,probe,u,0.40415852707184696
868,53452,B,25,probe,a,0.04127994894019484
869,53452,B,30,probe,f,0.03333867926334642
870,53452,B,30,probe,u,0.0334222836606822
871,53452,B,30,probe,u,0.13631517619374695
872,53452,B,30,probe,a,0.07050981446362516
873,53452,B,30,probe,u,0.5076816417559012
874,53452,B,30,probe,a,0.04538185356034504
875,55139,B,5,probe,a,0.014364187769378308
876,55139,B,5,probe,u,0.020651851491982454
877,55139,B,5,probe,f,0.014524796080677665
878,55139,B,5,probe,a,0.016104520263072238
879,55139,B,5,probe,a,0.008908501183509483
880,55139,B,10,probe,a,0.011577316622686249
881,55139,B,10,probe,u,0.020014214886557483
882,55139,B,10,probe,f,0.012729852505248484
883,55139,B,10,probe,a,0.01668095489299341
884,55139,B,10,probe,a,0.008700714889835126
885,55139,B,15,probe,a,0.01206288540948888
886,55139,B,15,probe,u,0.02885341634104229
887,55139,B,15,probe,f,0.013041400857019698
888,55139,B,15,probe,a,0.015121831066239495
889,55139,B,15,probe,a,0.008976590467968108
890,55139,B,20,probe,a,0.012837239814239246
891,55139,B,20,probe,u,0.03208595076111555
892,55139,B,20,probe,f,0.012007593590781728
893,55139,B,20,probe,a,0.014106086798755664
894,55139,B,20,probe,a,0.010253392349288888
895,55139,B,25,probe,a,0.012650636085824066
896,55139,B,25,probe,u,0.03343952856862321
897,55139,B,25,probe,f,0.011794519710682641
898,55139,B,25,probe,a,0.014154234694804653
899,55139,B,25,probe,a,0.011335917679770796
900,55139,B,30,probe,a,0.012039866019505728
901,55139,B,30,probe,u,0.03608415317175342
902,55139,B,30,probe,f,0.012656297548405459
903,55139,B,30,probe,a,0.013927265699883005
904,55139,B,30,probe,a,0.010919482460089277
905,59109,B,5,probe,a,0.012276565970922955
906,59109,B,5,probe,f,0.01586254666134939
907,59109,B,5,probe,f,0.012220775029070426
908,59109,B,5,probe,a,0.008563796500598886
909,59109,B,5,probe,a,0.01539729862486299
910,59109,B,10,probe,a,0.013200159835861182
911,59109,B,10,probe,f,0.015856820784433578
912,59109,B,10,probe,f,0.012811451831686377
913,59109,B,10,probe,a,0.011131274066748728
914,59109,B,10,probe,a,0.0124205359143459
915,59109,B,15,probe,a,0.012841042175582148
916,59109,B,15,probe,f,0.013665554111182128
917,59109,B,15,probe,f,0.011658635185981859
918,59109,B,15,probe,a,0.012636995491290754
919,59109,B,15,probe,a,0.013095097387039135
920,59109,B,20,probe,a,0.014564547278254984
921,59109,B,20,probe,f,0.013945998342523218
922,59109,B,20,probe,f,0.012203092259204129
923,59109,B,20,probe,a,0.014497170654648119
924,59109,B,20,probe,a,0.014201547676732342
925,59109,B,25,probe,a,0.015063142709866308
926,59109,B,25,probe,f,0.014892577986526564
927,59109,B,25,probe,f,0.012423050666513424
928,59109,B,25,probe,a,0.014546553062761187
929,59109,B,25,probe,a,0.01408413416375605
930,59109,B,30,probe,a,0.01695772507737898
931,59109,B,30,probe,f,0.015090857034892007
932,59109,B,30,probe,f,0.012421895052759986
933,59109,B,30,probe,a,0.01503513918366222
934,59109,B,30,probe,a,0.013406270843321364
935,61528,B,5,probe,f,0.013141483702157892
936,61528,B,5,probe,u,0.05486170755289616
937,61528,B,5,probe,a,0.024997515705482608
938,61528,B,5,probe,f,0.06841712505424294
939,61528,B,5,probe,a,0.020318345991179407
940,61528,B,5,probe,u,0.017525489876260947
941,61528,B,10,probe,f,0.010377060527893965
942,61528,B,10,probe,u,0.05741018974721059
943,61528,B,10,probe,a,0.019632199330357144
944,61528,B,10,probe,f,0.056621324645185316
945,61528,B,10,probe,a,0.018551137394758013
946,61528,B,10,probe,u,0.015031323034260306
947,61528,B,15,probe,f,0.011207875775477546
948,61528,B,15,probe,u,0.046004620103406085
949,61528,B,15,probe,a,0.01908691224198927
950,61528,B,15,probe,f,0.049355289062283765
951,61528,B,15,probe,a,0.018240426352355503
952,61528,B,15,probe,u,0.016691698528223615
953,61528,B,20,probe,f,0.01289399200857529
954,61528,B,20,probe,u,0.03819287550450442
955,61528,B,20,probe,a,0.01665546774553043
956,61528,B,20,probe,f,0.04456957524536393
957,61528,B,20,probe,a,0.018226069051437147
958,61528,B,20,probe,u,0.01670768460814405
959,61528,B,25,probe,f,0.015502152619022198
960,61528,B,25,probe,u,0.03733218603607654
961,61528,B,25,probe,a,0.01747299357846379
962,61528,B,25,probe,f,0.03903808929573725
963,61528,B,25,probe,a,0.017497811931075937
964,61528,B,25,probe,u,0.01583985814038486
965,61528,B,30,probe,f,0.01596477511010705
966,61528,B,30,probe,u,0.03816739003754144
967,61528,B,30,probe,a,0.017499810157058236
968,61528,B,30,probe,f,0.03502821504888808
969,61528,B,30,probe,a,0.017099516060870294
970,61528,B,30,probe,u,0.01625117182323238
971,62013,B,5,probe,f,0.0417678352901021
972,62013,B,5,probe,a,0.03532388834952335
973,62013,B,5,probe,a,0.04730182483757229
974,62013,B,5,probe,f,0.030922875476502
975,62013,B,5,probe,u,0.04293230756658816
976,62013,B,5,probe,f,0.029242395700510477
977,62013,B,10,probe,f,0.04979299572835356
978,62013,B,10,probe,a,0.026184271665346624
979,62013,B,10,probe,a,0.03724155821614485
980,62013,B,10,probe,f,0.030845858166748445
981,62013,B,10,probe,u,0.03113000206732975
982,62013,B,10,probe,f,0.024734888516559025
983,62013,B,15,probe,f,0.04832858787827134
984,62013,B,15,probe,a,0.026592134585489518
985,62013,B,15,probe,a,0.03588738278752749
986,62013,B,15,probe,f,0.028138778154943703
987,62013,B,15,probe,u,0.02466204342406874
988,62013,B,15,probe,f,0.024437520853266944
989,62013,B,20,probe,f,0.04653366358639925
990,62013,B,20,probe,a,0.02929238023082196
991,62013,B,20,probe,a,0.03781057876113739
992,62013,B,20,probe,f,0.03393316532746119
993,62013,B,20,probe,u,0.036218141069585395
994,62013,B,20,probe,f,0.03254413085440091
995,62013,B,25,probe,f,0.04943898269092334
996,62013,B,25,probe,a,0.03190134055328015
997,62013,B,25,probe,a,0.03887172290823626
998,62013,B,25,probe,f,0.03970548203379318
999,62013,B,25,probe,u,0.03689820546225795
1000,62013,B,25,probe,f,0.03859237010725959
1001,62013,B,30,probe,f,0.047190341596029695
1002,62013,B,30,probe,a,0.03499564435958878
1003,62013,B,30,probe,a,0.03821988299663801
1004,62013,B,30,probe,f,0.03865727550056745
1005,62013,B,30,probe,u,0.03581505746675324
1006,62013,B,30,probe,f,0.04456415803221207
1007,62336,A,5,probe,a,0.036029474121861645
1008,62336,A,5,probe,f,0.050319706773748044
1009,62336,A,5,probe,f,0.07122096043674923
1010,62336,A,5,probe,f,0.06495825399809133
1011,62336,A,5,probe,f,0.07395927438175535
1012,62336,A,10,probe,f,0.13121282252189165
1013,62336,A,10,probe,a,0.04407535772710981
1014,62336,A,10,probe,f,0.056370167462420774
1015,62336,A,10,probe,f,0.08740909499890245
1016,62336,A,10,probe,f,0.04621371206394259
1017,62336,A,10,probe,f,0.060644367086699555
1018,62336,A,15,probe,f,0.10949898580057034
1019,62336,A,15,probe,a,0.049246477742826714
1020,62336,A,15,probe,f,0.04746437327127839
1021,62336,A,15,probe,f,0.07577816295390064
1022,62336,A,15,probe,f,0.038617665251638275
1023,62336,A,15,probe,f,0.05605075158531165
1024,62336,A,20,probe,f,0.10068801575222057
1025,62336,A,20,probe,a,0.04567447498252548
1026,62336,A,20,probe,f,0.05300877174824893
1027,62336,A,20,probe,f,0.07039032255677076
1028,62336,A,20,probe,f,0.0439719296344496
1029,62336,A,20,probe,f,0.048378052077764556
1030,62336,A,25,probe,f,0.09197662917532104
1031,62336,A,25,probe,a,0.0530124925148835
1032,62336,A,25,probe,f,0.05213496103886566
1033,62336,A,25,probe,f,0.0631300681616014
1034,62336,A,25,probe,f,0.05072745386958952
1035,62336,A,25,probe,f,0.046980143307223
1036,62336,A,30,probe,f,0.09495165359716383
1037,62336,A,30,probe,a,0.05092315938304595
1038,62336,A,30,probe,f,0.05023255141799555
1039,62336,A,30,probe,f,0.06260366218365813
1040,62336,A,30,probe,f,0.051463004806702455
1041,62336,A,30,probe,f,0.047447907041324185
1042,63183,A,5,probe,a,0.01736638080923863
1043,63183,A,5,probe,u,0.014295640830514047
1044,63183,A,5,probe,u,0.016814476225727928
1045,63183,A,5,probe,a,0.010965745231987106
1046,63183,A,5,probe,u,0.017639395469886764
1047,63183,A,5,probe,a,0.02922646640093759
1048,63183,A,10,probe,a,0.019501475117697325
1049,63183,A,10,probe,u,0.013414136895306529
1050,63183,A,10,probe,u,0.01961107594232411
1051,63183,A,10,probe,a,0.015030895955086753
1052,63183,A,10,probe,u,0.021139981646833398
1053,63183,A,10,probe,a,0.021026540620943744
1054,63183,A,15,probe,a,0.01774623725181908
1055,63183,A,15,probe,u,0.016366876079105617
1056,63183,A,15,probe,u,0.02552519624379478
1057,63183,A,15,probe,a,0.015726826390056323
1058,63183,A,15,probe,u,0.020387814048912278
1059,63183,A,15,probe,a,0.021330027385477717
1060,63183,A,20,probe,a,0.01930402806834821
1061,63183,A,20,probe,u,0.01738416753945017
1062,63183,A,20,probe,u,0.023626522461228153
1063,63183,A,20,probe,a,0.01704509447034852
1064,63183,A,20,probe,u,0.019527757695400726
1065,63183,A,20,probe,a,0.021027473344506966
1066,63183,A,25,probe,a,0.017473682565230086
1067,63183,A,25,probe,u,0.018766754439040845
1068,63183,A,25,probe,u,0.02187636646042445
1069,63183,A,25,probe,a,0.017546829225172186
1070,63183,A,25,probe,u,0.019216994944152764
1071,63183,A,25,probe,a,0.020307612729944198
1072,63183,A,30,probe,a,0.01616958158635534
1073,63183,A,30,probe,u,0.018077571659959515
1074,63183,A,30,probe,u,0.020069493554559063
1075,63183,A,30,probe,a,0.016995091360135973
1076,63183,A,30,probe,u,0.01978042503703761
1077,63183,A,30,probe,a,0.021090034808702047
1078,64922,A,5,probe,a,0.046313878921423524
1079,64922,A,5,probe,f,0.05606117081309157
1080,64922,A,5,probe,f,0.02059277823613354
1081,64922,A,5,probe,f,0.02122661157278986
1082,64922,A,5,probe,u,0.03343292249567271
1083,64922,A,5,probe,a,0.058717208442092765
1084,64922,A,10,probe,a,0.03904746315661954
1085,64922,A,10,probe,f,0.04324320110635562
1086,64922,A,10,probe,f,0.026074434332646335
1087,64922,A,10,probe,f,0.028693993845992947
1088,64922,A,10,probe,u,0.025744661923299668
1089,64922,A,10,probe,a,0.040752919356521866
1090,64922,A,15,probe,a,0.03869049841977167
1091,64922,A,15,probe,f,0.03628952029872887
1092,64922,A,15,probe,f,0.026591962179239557
1093,64922,A,15,probe,f,0.028086457236723046
1094,64922,A,15,probe,u,0.02044455470493923
1095,64922,A,15,probe,a,0.031030954920214286
1096,64922,A,20,probe,a,0.03752159264581244
1097,64922,A,20,probe,f,0.029949665477354143
1098,64922,A,20,probe,f,0.022925920365413747
1099,64922,A,20,probe,f,0.026509680810559072
1100,64922,A,20,probe,u,0.02632959813725319
1101,64922,A,20,probe,a,0.02828286719771089
1102,64922,A,25,probe,a,0.03971369784728058
1103,64922,A,25,probe,f,0.029863878838847998
1104,64922,A,25,probe,f,0.02217046057759905
1105,64922,A,25,probe,f,0.027204211027602645
1106,64922,A,25,probe,u,0.030462199767195164
1107,64922,A,25,probe,a,0.03235826818103935
1108,64922,A,30,probe,a,0.037231369292425244
1109,64922,A,30,probe,f,0.03315893615550067
1110,64922,A,30,probe,f,0.024344138223634185
1111,64922,A,30,probe,f,0.027014942690566545
1112,64922,A,30,probe,u,0.03208304721793926
1113,64922,A,30,probe,a,0.030989482568586836
1114,67083,A,5,probe,u,0.037104575117586545
1115,67083,A,5,probe,f,0.027094592093913874
1116,67083,A,5,probe,a,0.06439950862976361
1117,67083,A,5,probe,a,0.040337771757602114
1118,67083,A,5,probe,f,0.05721736400728013
1119,67083,A,5,probe,f,0.12391562955307195
1120,67083,A,10,probe,u,0.03690035259833966
1121,67083,A,10,probe,f,0.02880462106107981
1122,67083,A,10,probe,a,0.07207626693700679
1123,67083,A,10,probe,a,0.05164635900891431
1124,67083,A,10,probe,f,0.08857994533017265
1125,67083,A,10,probe,f,0.10026222212245096
1126,67083,A,15,probe,u,0.03335171988970065
1127,67083,A,15,probe,f,0.03401099350847617
1128,67083,A,15,probe,a,0.07957547934376034
1129,67083,A,15,probe,a,0.051619510242198026
1130,67083,A,15,probe,f,0.247508562523188
1131,67083,A,15,probe,f,0.08202755262039671
1132,67083,A,20,probe,u,0.04600961472639926
1133,67083,A,20,probe,f,0.04006671665374733
1134,67083,A,20,probe,a,0.08622892555355033
1135,67083,A,20,probe,a,0.050342201212874485
1136,67083,A,20,probe,f,0.28487787566956296
1137,67083,A,20,probe,f,0.08987073177163556
1138,67083,A,25,probe,u,0.056422098674600026
1139,67083,A,25,probe,f,0.04410216739913378
1140,67083,A,25,probe,a,0.0772359867892527
1141,67083,A,25,probe,a,0.04612046330143967
1142,67083,A,25,probe,f,0.2572984527775403
1143,67083,A,25,probe,f,0.08686781787376323
1144,67083,A,30,probe,u,0.0626461791018191
1145,67083,A,30,probe,f,0.055261065932308555
1146,67083,A,30,probe,a,0.13255340490649906
1147,67083,A,30,probe,a,0.04285236491825158
1148,67083,A,30,probe,f,0.22703721875309807
1149,67083,A,30,probe,f,0.08721138592496722
1150,67212,A,5,probe,f,0.0292419165443103
1151,67212,A,5,probe,a,0.42798831844636814
1152,67212,A,5,probe,a,0.3390814764391068
1153,67212,A,10,probe,a,0.3517149845998692
1154,67212,A,10,probe,f,0.02429122061933311
1155,67212,A,10,probe,a,0.39722445139306284
1156,67212,A,10,probe,a,0.5429018194498865
1157,67212,A,15,probe,a,0.2996317995669174
1158,67212,A,15,probe,f,0.023483268490847205
1159,67212,A,15,probe,a,0.301333111915363
1160,67212,A,15,probe,a,0.5655655226983293
1161,67212,A,20,probe,a,0.26769875604075616
1162,67212,A,20,probe,f,0.021019330511392414
1163,67212,A,20,probe,a,0.2351931302505653
1164,67212,A,20,probe,a,0.5142689217906171
1165,67212,A,25,probe,a,0.4015710317486864
1166,67212,A,25,probe,a,0.22701828852840067
1167,67212,A,25,probe,f,0.02086295969622049
1168,67212,A,25,probe,a,0.19709479030928304
1169,67212,A,25,probe,a,0.4625039779576122
1170,67212,A,30,probe,a,0.3611683061167191
1171,67212,A,30,probe,a,0.1949909301159038
1172,67212,A,30,probe,f,0.02028314766318733
1173,67212,A,30,probe,a,0.18424850985059693
1174,67212,A,30,probe,a,0.44735090759232093
1175,70417,A,5,probe,a,0.07355704845164072
1176,70417,A,5,probe,f,0.01617935281943205
1177,70417,A,5,probe,u,0.06709986972184936
1178,70417,A,5,probe,f,0.03538928095481348
1179,70417,A,5,probe,a,0.011831316393575457
1180,70417,A,10,probe,a,0.061679170685076376
1181,70417,A,10,probe,f,0.022452904999279745
1182,70417,A,10,probe,u,0.070881052242064
1183,70417,A,10,probe,f,0.05226891194295579
1184,70417,A,10,probe,a,0.011346017956953796
1185,70417,A,10,probe,u,0.12846266705617118
1186,70417,A,15,probe,a,0.05745821243364385
1187,70417,A,15,probe,f,0.030959194167132477
1188,70417,A,15,probe,u,0.05401681822403599
1189,70417,A,15,probe,f,0.05549814548811524
1190,70417,A,15,probe,a,0.012119159627671591
1191,70417,A,15,probe,u,0.09034394417745754
1192,70417,A,20,probe,a,0.05102043313174887
1193,70417,A,20,probe,f,0.03593324800885172
1194,70417,A,20,probe,u,0.04394667214005093
1195,70417,A,20,probe,f,0.04999027850005584
1196,70417,A,20,probe,a,0.03924277300507422
1197,70417,A,20,probe,u,0.08750143218484324
1198,70417,A,25,probe,a,0.04381957721328634
1199,70417,A,25,probe,f,0.043172893472965795
1200,70417,A,25,probe,u,0.03896253116661253
1201,70417,A,25,probe,f,0.045317855992518884
1202,70417,A,25,probe,a,0.0787002232762056
1203,70417,A,25,probe,u,0.07343823312387254
